caregiver_id,caregiver_tenure_months,scheduled_duration_min,actual_duration_min,duration_deviation_min,arrival_deviation_min,tasks_assigned,tasks_completed,task_completion_rate,has_signature,entry_method,gps_mismatch_km,day_of_week,is_weekend,needs_manual_review
29,52,90,92.0,2.0,2.0,2,1,0.5,1,mobile_app,0.19,3,0,0
23,20,60,46.0,-14.0,9.0,2,1,0.5,1,mobile_app,0.03,0,0,1
21,29,60,57.0,-3.0,6.0,2,1,0.5,1,paper,0.0,5,1,1
24,12,120,124.0,4.0,-7.0,6,5,0.833,1,paper,0.0,3,0,0
68,11,60,50.0,-10.0,6.0,3,2,0.667,1,mobile_app,0.33,0,0,1
50,16,60,64.0,4.0,4.0,5,3,0.6,1,mobile_app,0.48,5,1,1
53,22,120,105.0,-15.0,-6.0,2,1,0.5,1,mobile_app,0.06,0,0,0
58,17,30,40.0,10.0,-4.0,4,3,0.75,1,paper,0.0,0,0,0
89,9,90,95.0,5.0,7.0,4,3,0.75,1,paper,0.0,4,0,0
104,27,120,121.0,1.0,10.0,5,4,0.8,1,mobile_app,0.25,1,0,0
64,37,60,68.0,8.0,-11.0,6,5,0.833,1,mobile_app,0.03,1,0,0
78,20,90,87.0,-3.0,14.0,5,4,0.8,1,paper,0.0,2,0,0
89,32,60,55.0,-5.0,8.0,5,4,0.8,1,mobile_app,1.48,6,1,0
83,17,120,135.0,15.0,2.0,3,2,0.667,1,mobile_app,0.5,3,0,0
17,42,120,131.0,11.0,-1.0,2,1,0.5,1,mobile_app,0.5,6,1,1
118,39,120,115.0,-5.0,2.0,2,1,0.5,1,mobile_app,1.02,5,1,1
20,57,30,30.0,0.0,-2.0,3,2,0.667,1,mobile_app,0.57,2,0,0
50,4,90,104.0,14.0,-2.0,4,2,0.5,1,mobile_app,0.19,3,0,0
79,51,120,120.0,0.0,-5.0,2,1,0.5,1,paper,0.0,2,0,0
49,21,90,96.0,6.0,-15.0,3,2,0.667,1,mobile_app,0.16,1,0,1
30,4,90,101.0,11.0,26.0,5,2,0.4,1,mobile_app,0.06,3,0,1
111,41,30,27.0,-3.0,0.0,6,5,0.833,1,mobile_app,0.41,5,1,0
9,11,120,125.0,5.0,2.0,6,5,0.833,1,mobile_app,0.77,5,1,0
30,11,30,30.0,0.0,-0.0,3,2,0.667,1,mobile_app,0.6,1,0,0
120,58,60,56.0,-4.0,-2.0,2,1,0.5,1,mobile_app,0.45,1,0,1
88,14,120,109.0,-11.0,-3.0,4,2,0.5,1,paper,0.0,6,1,1
11,33,120,115.0,-5.0,1.0,6,4,0.667,1,mobile_app,0.57,4,0,1
91,12,120,131.0,11.0,-2.0,4,3,0.75,1,mobile_app,0.22,3,0,0
117,8,60,72.0,12.0,-8.0,6,5,0.833,1,mobile_app,0.0,5,1,0
12,1,60,71.0,11.0,6.0,5,4,0.8,1,mobile_app,1.01,0,0,0
50,1,60,66.0,6.0,2.0,6,4,0.667,0,mobile_app,0.22,5,1,1
57,28,30,34.0,4.0,3.0,6,5,0.833,1,mobile_app,2.17,3,0,0
16,26,120,123.0,3.0,5.0,2,1,0.5,0,mobile_app,0.46,3,0,1
25,3,60,66.0,6.0,-2.0,4,3,0.75,1,mobile_app,0.21,4,0,0
21,21,60,65.0,5.0,-1.0,2,1,0.5,1,mobile_app,0.53,1,0,1
23,17,30,15.0,-15.0,14.0,2,1,0.5,1,mobile_app,1.03,6,1,1
49,34,60,54.0,-6.0,-6.0,4,3,0.75,1,paper,0.0,0,0,0
56,59,120,116.0,-4.0,-6.0,5,5,1.0,1,paper,0.0,4,0,1
29,41,90,97.0,7.0,3.0,6,5,0.833,1,paper,0.0,3,0,0
35,55,30,36.0,6.0,-2.0,2,1,0.5,1,mobile_app,0.36,6,1,0
24,12,60,34.0,-26.0,-11.0,2,1,0.5,1,mobile_app,0.48,4,0,1
96,13,60,78.0,18.0,9.0,2,1,0.5,0,mobile_app,1.06,2,0,1
26,45,30,30.0,0.0,-1.0,6,4,0.667,1,mobile_app,0.06,2,0,0
109,19,120,131.0,11.0,-11.0,5,4,0.8,1,paper,0.0,1,0,0
65,51,90,92.0,2.0,7.0,4,3,0.75,1,mobile_app,0.58,0,0,0
97,28,30,43.0,13.0,-12.0,2,1,0.5,1,mobile_app,0.73,3,0,0
77,12,90,93.0,3.0,-1.0,3,2,0.667,1,paper,0.0,0,0,1
32,50,60,54.0,-6.0,-7.0,2,1,0.5,1,mobile_app,0.01,4,0,1
73,33,60,59.0,-1.0,2.0,2,1,0.5,0,mobile_app,0.76,6,1,1
33,48,60,62.0,2.0,-3.0,4,4,1.0,1,mobile_app,0.49,0,0,0
15,27,30,28.0,-2.0,6.0,4,2,0.5,1,mobile_app,0.31,6,1,1
31,8,60,68.0,8.0,-0.0,4,3,0.75,1,mobile_app,1.27,0,0,0
34,41,90,90.0,0.0,7.0,6,5,0.833,1,mobile_app,0.04,3,0,0
17,8,120,112.0,-8.0,-5.0,6,5,0.833,1,paper,0.0,4,0,0
3,40,60,53.0,-7.0,-9.0,2,1,0.5,1,mobile_app,0.14,4,0,0
114,25,90,86.0,-4.0,2.0,3,2,0.667,1,mobile_app,0.11,2,0,1
62,47,60,61.0,1.0,-1.0,4,3,0.75,1,mobile_app,0.45,0,0,0
49,52,60,52.0,-8.0,-6.0,4,3,0.75,1,mobile_app,0.34,5,1,0
112,25,60,53.0,-7.0,-8.0,4,3,0.75,1,mobile_app,0.02,3,0,0
27,53,60,52.0,-8.0,-2.0,5,5,1.0,1,mobile_app,0.14,1,0,0
49,7,60,52.0,-8.0,17.0,2,1,0.5,0,mobile_app,0.09,3,0,1
102,7,120,136.0,16.0,8.0,6,4,0.667,1,mobile_app,0.36,3,0,1
76,59,120,116.0,-4.0,-1.0,3,3,1.0,1,mobile_app,0.61,4,0,1
48,34,60,65.0,5.0,3.0,3,2,0.667,1,mobile_app,0.67,3,0,1
31,27,90,116.0,26.0,-15.0,3,2,0.667,1,mobile_app,0.06,4,0,1
5,10,30,48.0,18.0,-6.0,5,4,0.8,1,paper,0.0,6,1,0
11,18,90,91.0,1.0,4.0,5,4,0.8,1,mobile_app,0.1,6,1,0
20,41,60,65.0,5.0,1.0,5,4,0.8,1,mobile_app,0.8,0,0,0
95,49,30,24.0,-6.0,-2.0,4,3,0.75,1,mobile_app,0.12,4,0,0
77,55,90,84.0,-6.0,-0.0,3,2,0.667,1,paper,0.0,1,0,1
53,25,60,60.0,0.0,3.0,5,3,0.6,1,mobile_app,0.14,0,0,0
94,27,60,64.0,4.0,-0.0,2,1,0.5,1,mobile_app,0.78,0,0,1
20,10,60,74.0,14.0,9.0,3,2,0.667,1,paper,0.0,4,0,1
26,5,30,22.0,-8.0,4.0,5,3,0.6,1,mobile_app,0.28,6,1,1
48,26,30,32.0,2.0,4.0,5,4,0.8,1,paper,0.0,5,1,0
111,35,90,91.0,1.0,11.0,3,2,0.667,1,mobile_app,1.25,0,0,1
74,7,90,88.0,-2.0,9.0,3,2,0.667,1,mobile_app,0.7,1,0,1
103,25,30,29.0,-1.0,14.0,3,2,0.667,1,mobile_app,0.59,5,1,0
30,38,60,54.0,-6.0,-4.0,6,3,0.5,0,mobile_app,1.04,4,0,1
102,48,90,91.0,1.0,-6.0,4,2,0.5,1,mobile_app,0.02,3,0,0
9,56,90,91.0,1.0,-0.0,2,1,0.5,1,mobile_app,0.08,1,0,0
28,21,90,86.0,-4.0,-2.0,2,1,0.5,1,mobile_app,1.02,5,1,0
63,24,60,66.0,6.0,12.0,2,1,0.5,1,paper,0.0,5,1,1
7,52,60,64.0,4.0,-4.0,3,3,1.0,1,paper,0.0,2,0,0
103,41,60,64.0,4.0,-0.0,3,2,0.667,1,mobile_app,0.56,6,1,0
105,17,60,49.0,-11.0,4.0,4,3,0.75,1,mobile_app,0.2,3,0,0
65,41,30,31.0,1.0,1.0,5,4,0.8,1,paper,0.0,0,0,0
37,10,30,19.0,-11.0,-2.0,6,5,0.833,1,mobile_app,1.06,6,1,0
12,27,90,91.0,1.0,3.0,4,2,0.5,1,mobile_app,1.89,1,0,1
75,19,60,50.0,-10.0,10.0,5,4,0.8,1,paper,0.0,0,0,0
65,59,90,95.0,5.0,5.0,5,5,1.0,1,mobile_app,0.46,3,0,0
92,3,60,71.0,11.0,0.0,3,1,0.333,1,mobile_app,0.8,4,0,0
73,51,60,65.0,5.0,-3.0,5,4,0.8,1,paper,0.0,4,0,0
16,17,90,102.0,12.0,14.0,3,2,0.667,1,mobile_app,0.19,6,1,1
15,3,90,86.0,-4.0,-12.0,3,2,0.667,1,mobile_app,0.11,3,0,1
94,39,30,27.0,-3.0,10.0,6,5,0.833,1,paper,0.0,0,0,0
20,41,90,101.0,11.0,7.0,6,5,0.833,1,mobile_app,0.02,3,0,0
113,9,60,58.0,-2.0,16.0,5,4,0.8,1,paper,0.0,5,1,0
13,3,60,41.0,-19.0,8.0,4,3,0.75,1,mobile_app,0.83,0,0,0
88,7,90,103.0,13.0,-23.0,5,4,0.8,1,paper,0.0,1,0,0
118,25,90,91.0,1.0,-8.0,5,4,0.8,1,mobile_app,0.71,4,0,0
53,8,60,79.0,19.0,3.0,2,1,0.5,1,mobile_app,0.13,1,0,1
7,42,120,121.0,1.0,-3.0,3,2,0.667,1,mobile_app,0.24,3,0,0
106,5,90,90.0,0.0,-4.0,2,1,0.5,1,paper,0.0,1,0,1
23,47,90,98.0,8.0,3.0,4,4,1.0,1,paper,0.0,0,0,1
64,52,30,24.0,-6.0,-1.0,3,3,1.0,1,mobile_app,0.15,5,1,0
119,43,60,57.0,-3.0,-6.0,3,1,0.333,1,paper,0.0,5,1,0
90,56,60,57.0,-3.0,3.0,6,4,0.667,1,mobile_app,0.12,0,0,1
6,56,90,82.0,-8.0,2.0,3,3,1.0,1,paper,0.0,3,0,0
99,3,60,72.0,12.0,-3.0,6,5,0.833,1,mobile_app,0.09,2,0,0
20,21,90,84.0,-6.0,6.0,4,3,0.75,1,mobile_app,0.59,2,0,0
90,45,60,65.0,5.0,0.0,2,1,0.5,1,mobile_app,0.01,4,0,1
75,21,90,94.0,4.0,11.0,2,1,0.5,1,paper,0.0,4,0,0
35,44,90,93.0,3.0,1.0,5,4,0.8,1,mobile_app,0.79,0,0,0
51,46,90,88.0,-2.0,6.0,6,6,1.0,1,mobile_app,0.07,6,1,0
15,59,90,87.0,-3.0,-6.0,6,4,0.667,0,mobile_app,0.05,1,0,1
119,20,120,121.0,1.0,4.0,2,1,0.5,1,mobile_app,0.77,3,0,0
29,21,30,39.0,9.0,-3.0,6,5,0.833,1,mobile_app,0.35,1,0,0
38,2,90,89.0,-1.0,-10.0,3,2,0.667,1,mobile_app,0.16,4,0,1
61,17,120,112.0,-8.0,11.0,4,3,0.75,1,paper,0.0,0,0,0
81,17,60,47.0,-13.0,8.0,2,1,0.5,1,paper,0.0,1,0,0
61,27,60,62.0,2.0,-15.0,3,2,0.667,1,mobile_app,1.05,3,0,0
61,25,120,115.0,-5.0,6.0,3,2,0.667,1,mobile_app,0.49,0,0,0
70,51,60,60.0,0.0,2.0,6,4,0.667,1,paper,0.0,3,0,0
103,46,60,59.0,-1.0,-3.0,3,2,0.667,1,mobile_app,0.72,4,0,1
48,43,60,57.0,-3.0,-4.0,3,2,0.667,1,mobile_app,1.13,6,1,1
100,1,60,64.0,4.0,-19.0,3,2,0.667,1,mobile_app,0.63,2,0,0
95,28,60,65.0,5.0,-2.0,3,2,0.667,1,mobile_app,1.14,5,1,1
116,44,60,71.0,11.0,-1.0,4,3,0.75,1,mobile_app,0.2,1,0,0
110,15,120,129.0,9.0,8.0,3,2,0.667,1,mobile_app,0.71,6,1,1
96,26,60,75.0,15.0,2.0,3,2,0.667,1,paper,0.0,6,1,1
30,43,60,55.0,-5.0,-5.0,4,2,0.5,1,mobile_app,0.35,5,1,0
93,47,120,112.0,-8.0,1.0,5,5,1.0,1,mobile_app,0.62,1,0,0
89,51,90,90.0,0.0,-1.0,2,2,1.0,1,mobile_app,0.22,6,1,0
35,26,60,68.0,8.0,-7.0,3,2,0.667,0,mobile_app,0.46,2,0,1
82,24,30,37.0,7.0,-13.0,4,3,0.75,1,mobile_app,0.04,1,0,0
31,23,90,102.0,12.0,5.0,6,5,0.833,1,mobile_app,0.3,2,0,0
63,40,90,74.0,-16.0,2.0,6,5,0.833,1,mobile_app,0.18,1,0,0
96,25,60,72.0,12.0,4.0,6,5,0.833,0,mobile_app,0.49,2,0,1
23,24,60,63.0,3.0,-6.0,4,3,0.75,1,mobile_app,0.1,2,0,0
41,10,90,71.0,-19.0,2.0,2,1,0.5,1,mobile_app,0.16,6,1,0
96,29,90,96.0,6.0,-10.0,6,5,0.833,1,mobile_app,1.13,3,0,0
55,15,60,62.0,2.0,-9.0,5,3,0.6,1,mobile_app,0.3,5,1,0
116,31,120,123.0,3.0,0.0,6,5,0.833,1,paper,0.0,5,1,0
1,53,90,94.0,4.0,1.0,6,5,0.833,1,mobile_app,0.29,6,1,0
87,46,90,92.0,2.0,-7.0,5,4,0.8,1,mobile_app,0.52,3,0,0
98,29,90,77.0,-13.0,-8.0,4,3,0.75,1,paper,0.0,4,0,0
111,58,90,89.0,-1.0,-1.0,5,5,1.0,1,mobile_app,0.02,6,1,0
19,58,60,54.0,-6.0,3.0,5,5,1.0,0,paper,0.0,4,0,1
119,27,60,66.0,6.0,-6.0,6,5,0.833,1,mobile_app,0.57,2,0,0
48,46,90,97.0,7.0,1.0,3,3,1.0,1,mobile_app,0.11,4,0,0
43,21,90,77.0,-13.0,2.0,4,3,0.75,1,mobile_app,0.35,4,0,1
43,52,60,57.0,-3.0,-1.0,4,4,1.0,1,paper,0.0,4,0,0
77,23,30,21.0,-9.0,2.0,3,2,0.667,1,paper,0.0,4,0,1
80,16,90,85.0,-5.0,-13.0,4,3,0.75,1,mobile_app,0.52,3,0,0
57,8,90,95.0,5.0,-7.0,6,5,0.833,0,paper,0.0,1,0,1
9,50,60,58.0,-2.0,5.0,2,1,0.5,1,mobile_app,1.44,2,0,1
119,18,60,67.0,7.0,14.0,4,3,0.75,1,mobile_app,0.0,5,1,0
27,48,60,65.0,5.0,3.0,5,3,0.6,1,mobile_app,0.45,6,1,1
12,6,120,135.0,15.0,12.0,6,5,0.833,1,mobile_app,0.85,4,0,0
72,30,120,111.0,-9.0,-13.0,3,2,0.667,1,mobile_app,0.3,5,1,1
50,26,60,73.0,13.0,-7.0,3,2,0.667,1,mobile_app,0.34,1,0,1
74,26,60,73.0,13.0,-2.0,2,1,0.5,1,mobile_app,0.31,5,1,0
106,10,90,109.0,19.0,25.0,3,2,0.667,1,mobile_app,0.22,2,0,1
12,5,60,58.0,-2.0,-3.0,6,4,0.667,1,mobile_app,0.13,4,0,1
35,21,120,112.0,-8.0,6.0,5,3,0.6,1,mobile_app,0.7,4,0,0
62,28,30,21.0,-9.0,3.0,4,3,0.75,1,mobile_app,0.64,5,1,0
95,47,30,24.0,-6.0,1.0,5,4,0.8,0,mobile_app,0.28,5,1,1
73,28,60,60.0,0.0,-0.0,6,4,0.667,1,mobile_app,0.57,4,0,0
46,15,60,70.0,10.0,-11.0,4,3,0.75,1,mobile_app,0.24,2,0,0
74,16,90,105.0,15.0,-25.0,3,1,0.333,1,mobile_app,0.82,5,1,0
118,37,90,87.0,-3.0,7.0,6,5,0.833,1,paper,0.0,5,1,0
58,26,30,30.0,0.0,-5.0,6,5,0.833,1,paper,0.0,0,0,0
107,54,60,60.0,0.0,-6.0,4,4,1.0,1,mobile_app,0.04,1,0,0
94,26,90,84.0,-6.0,3.0,2,1,0.5,1,mobile_app,0.15,1,0,1
37,34,90,96.0,6.0,3.0,2,1,0.5,1,mobile_app,0.24,2,0,1
30,4,60,65.0,5.0,9.0,2,1,0.5,1,mobile_app,0.38,4,0,1
93,12,60,62.0,2.0,11.0,5,3,0.6,1,mobile_app,0.47,0,0,0
25,51,60,62.0,2.0,-3.0,2,1,0.5,1,mobile_app,0.54,1,0,0
41,21,60,66.0,6.0,-7.0,2,1,0.5,1,paper,0.0,3,0,0
29,25,90,96.0,6.0,-2.0,5,4,0.8,1,paper,0.0,1,0,0
73,35,60,54.0,-6.0,5.0,4,3,0.75,1,mobile_app,1.09,1,0,0
36,4,60,72.0,12.0,-24.0,4,3,0.75,1,mobile_app,0.2,3,0,0
80,30,90,92.0,2.0,1.0,2,1,0.5,1,mobile_app,0.25,4,0,0
113,21,60,56.0,-4.0,8.0,3,2,0.667,1,mobile_app,1.29,2,0,1
100,9,60,63.0,3.0,9.0,3,2,0.667,1,paper,0.0,6,1,1
114,25,60,63.0,3.0,6.0,5,4,0.8,1,mobile_app,0.49,2,0,0
3,27,120,130.0,10.0,8.0,6,5,0.833,0,mobile_app,0.26,6,1,1
55,11,90,77.0,-13.0,-28.0,6,4,0.667,1,mobile_app,0.34,3,0,1
27,33,60,70.0,10.0,10.0,2,1,0.5,1,mobile_app,0.13,2,0,0
111,45,90,90.0,0.0,1.0,5,5,1.0,1,mobile_app,0.46,0,0,0
86,16,60,54.0,-6.0,12.0,5,4,0.8,1,mobile_app,0.44,5,1,0
39,58,60,58.0,-2.0,-4.0,2,2,1.0,1,mobile_app,0.86,3,0,0
68,37,60,53.0,-7.0,-10.0,5,4,0.8,1,paper,0.0,6,1,1
73,46,60,51.0,-9.0,8.0,4,2,0.5,1,mobile_app,0.53,6,1,0
60,5,60,69.0,9.0,-10.0,2,1,0.5,1,mobile_app,0.26,3,0,1
57,46,120,130.0,10.0,-1.0,5,4,0.8,1,mobile_app,0.33,1,0,0
7,20,60,43.0,-17.0,5.0,6,4,0.667,1,mobile_app,0.27,2,0,0
55,42,90,84.0,-6.0,4.0,4,3,0.75,1,mobile_app,0.88,0,0,0
42,48,90,94.0,4.0,4.0,3,2,0.667,1,mobile_app,0.39,1,0,0
99,15,60,59.0,-1.0,2.0,4,3,0.75,1,mobile_app,0.51,2,0,0
104,16,30,39.0,9.0,-10.0,4,3,0.75,1,mobile_app,0.32,1,0,0
91,4,60,59.0,-1.0,8.0,6,5,0.833,1,mobile_app,0.72,5,1,1
4,36,60,56.0,-4.0,4.0,5,4,0.8,0,mobile_app,0.77,5,1,1
101,46,60,59.0,-1.0,-8.0,5,3,0.6,1,paper,0.0,1,0,0
48,25,120,98.0,-22.0,11.0,5,4,0.8,1,paper,0.0,1,0,0
50,10,120,106.0,-14.0,-26.0,5,4,0.8,1,paper,0.0,5,1,1
114,19,30,40.0,10.0,9.0,3,2,0.667,1,mobile_app,0.55,1,0,1
105,24,60,71.0,11.0,-5.0,2,1,0.5,1,mobile_app,0.55,1,0,1
7,55,60,65.0,5.0,2.0,6,6,1.0,1,mobile_app,0.23,5,1,0
44,8,120,126.0,6.0,5.0,4,2,0.5,1,paper,0.0,2,0,1
90,21,60,37.0,-23.0,-0.0,6,5,0.833,1,mobile_app,0.58,5,1,0
65,38,60,56.0,-4.0,3.0,5,4,0.8,1,paper,0.0,3,0,0
31,14,90,105.0,15.0,-1.0,4,2,0.5,1,mobile_app,0.16,1,0,0
63,53,60,66.0,6.0,2.0,5,5,1.0,1,paper,0.0,1,0,0
104,54,60,65.0,5.0,7.0,5,4,0.8,1,paper,0.0,4,0,0
27,23,90,88.0,-2.0,-11.0,6,3,0.5,1,mobile_app,0.54,3,0,0
90,45,30,23.0,-7.0,-14.0,3,2,0.667,1,mobile_app,0.04,3,0,1
89,45,30,30.0,0.0,-2.0,3,2,0.667,1,mobile_app,1.48,4,0,0
107,41,30,30.0,0.0,-3.0,3,2,0.667,1,mobile_app,0.12,1,0,1
36,12,60,79.0,19.0,-4.0,2,1,0.5,0,mobile_app,0.18,6,1,1
26,3,120,123.0,3.0,-11.0,4,3,0.75,1,mobile_app,0.1,3,0,1
66,21,60,60.0,0.0,7.0,4,3,0.75,1,mobile_app,0.25,6,1,0
64,8,90,91.0,1.0,-15.0,2,1,0.5,1,paper,0.0,5,1,1
50,18,60,64.0,4.0,4.0,6,4,0.667,0,mobile_app,0.76,4,0,1
94,38,90,94.0,4.0,4.0,5,4,0.8,1,paper,0.0,0,0,0
96,35,120,115.0,-5.0,2.0,3,2,0.667,1,mobile_app,0.81,5,1,0
30,13,60,48.0,-12.0,5.0,2,1,0.5,1,paper,0.0,0,0,1
96,2,120,139.0,19.0,11.0,5,4,0.8,1,mobile_app,0.59,5,1,0
28,14,90,71.0,-19.0,1.0,2,1,0.5,1,mobile_app,0.46,6,1,1
49,27,90,105.0,15.0,-3.0,2,1,0.5,1,paper,0.0,3,0,1
4,46,60,50.0,-10.0,2.0,4,3,0.75,1,mobile_app,0.29,6,1,0
41,22,90,84.0,-6.0,5.0,6,4,0.667,1,paper,0.0,4,0,1
116,17,60,71.0,11.0,8.0,2,1,0.5,1,mobile_app,1.35,3,0,1
54,33,120,120.0,0.0,-11.0,4,2,0.5,1,mobile_app,0.84,3,0,1
86,5,120,102.0,-18.0,-2.0,4,3,0.75,1,mobile_app,0.38,1,0,0
13,14,60,65.0,5.0,-10.0,3,2,0.667,1,mobile_app,0.32,0,0,0
77,3,120,121.0,1.0,6.0,4,3,0.75,1,mobile_app,0.16,0,0,0
45,32,120,118.0,-2.0,5.0,5,4,0.8,1,mobile_app,0.18,6,1,0
90,27,60,54.0,-6.0,-2.0,2,1,0.5,1,mobile_app,0.21,1,0,0
112,35,30,30.0,0.0,-4.0,6,5,0.833,1,mobile_app,0.42,4,0,0
64,37,60,56.0,-4.0,3.0,3,2,0.667,1,mobile_app,0.82,1,0,0
13,24,30,53.0,23.0,-1.0,3,2,0.667,1,mobile_app,1.16,2,0,0
58,52,30,29.0,-1.0,5.0,2,1,0.5,1,mobile_app,0.02,4,0,1
15,55,120,119.0,-1.0,5.0,4,3,0.75,1,mobile_app,0.25,6,1,0
54,7,60,53.0,-7.0,11.0,4,2,0.5,1,mobile_app,0.51,0,0,0
8,55,90,96.0,6.0,1.0,2,1,0.5,1,paper,0.0,3,0,1
77,12,90,70.0,-20.0,18.0,3,2,0.667,1,mobile_app,0.62,0,0,0
38,15,90,94.0,4.0,2.0,5,4,0.8,1,mobile_app,0.04,1,0,0
25,32,60,58.0,-2.0,-3.0,5,3,0.6,1,paper,0.0,4,0,1
3,2,60,40.0,-20.0,-8.0,3,2,0.667,1,paper,0.0,0,0,1
107,22,90,82.0,-8.0,-6.0,5,3,0.6,1,mobile_app,0.06,1,0,1
101,12,60,64.0,4.0,-0.0,5,4,0.8,1,paper,0.0,3,0,0
98,29,60,53.0,-7.0,3.0,3,2,0.667,1,mobile_app,0.23,1,0,0
7,49,90,91.0,1.0,-5.0,2,1,0.5,1,mobile_app,0.11,2,0,0
42,55,30,36.0,6.0,-1.0,2,1,0.5,1,mobile_app,0.7,4,0,0
117,13,60,62.0,2.0,2.0,6,4,0.667,1,mobile_app,0.02,6,1,0
70,33,60,49.0,-11.0,4.0,3,2,0.667,1,mobile_app,0.45,0,0,1
16,28,60,53.0,-7.0,-0.0,6,5,0.833,1,mobile_app,0.4,3,0,0
17,25,90,87.0,-3.0,2.0,3,2,0.667,1,mobile_app,0.79,4,0,0
32,38,60,58.0,-2.0,-7.0,5,3,0.6,1,mobile_app,0.85,3,0,0
117,59,120,121.0,1.0,-3.0,3,2,0.667,1,paper,0.0,0,0,1
21,24,120,123.0,3.0,-0.0,5,4,0.8,1,mobile_app,0.11,5,1,0
109,4,60,84.0,24.0,6.0,6,4,0.667,1,mobile_app,0.21,1,0,1
82,55,60,60.0,0.0,1.0,5,4,0.8,1,mobile_app,0.34,0,0,0
111,55,30,26.0,-4.0,-3.0,2,1,0.5,1,paper,0.0,3,0,1
100,20,120,132.0,12.0,-2.0,4,2,0.5,1,mobile_app,0.79,1,0,1
40,30,90,101.0,11.0,11.0,3,2,0.667,1,mobile_app,0.62,4,0,0
100,51,30,31.0,1.0,2.0,3,3,1.0,1,mobile_app,0.33,3,0,0
21,30,60,58.0,-2.0,-1.0,6,3,0.5,1,mobile_app,0.14,1,0,1
35,29,30,35.0,5.0,-7.0,6,4,0.667,1,mobile_app,0.21,6,1,0
26,55,60,59.0,-1.0,-2.0,6,4,0.667,1,mobile_app,0.1,6,1,1
16,49,60,51.0,-9.0,0.0,6,5,0.833,1,mobile_app,0.44,2,0,0
11,30,30,35.0,5.0,2.0,4,3,0.75,1,mobile_app,0.16,6,1,0
23,10,90,101.0,11.0,6.0,4,3,0.75,1,paper,0.0,2,0,0
15,26,60,73.0,13.0,3.0,4,3,0.75,1,mobile_app,0.32,3,0,0
46,40,60,55.0,-5.0,-2.0,5,4,0.8,1,mobile_app,0.04,3,0,0
9,17,90,92.0,2.0,-5.0,2,1,0.5,1,mobile_app,1.5,1,0,1
8,32,120,122.0,2.0,14.0,6,5,0.833,1,mobile_app,0.0,4,0,0
119,39,60,61.0,1.0,-3.0,6,5,0.833,1,mobile_app,0.02,0,0,0
11,6,120,122.0,2.0,-14.0,6,5,0.833,1,mobile_app,0.5,4,0,0
9,34,60,60.0,0.0,-10.0,4,3,0.75,1,mobile_app,1.03,6,1,0
4,44,120,121.0,1.0,-2.0,4,3,0.75,1,paper,0.0,2,0,0
16,13,60,69.0,9.0,9.0,4,3,0.75,1,mobile_app,1.22,0,0,0
64,33,90,100.0,10.0,-4.0,5,4,0.8,1,mobile_app,0.44,4,0,0
100,42,30,25.0,-5.0,7.0,3,2,0.667,1,mobile_app,0.56,2,0,1
89,3,120,118.0,-2.0,-0.0,5,4,0.8,1,mobile_app,0.03,5,1,0
70,39,120,117.0,-3.0,6.0,4,3,0.75,1,mobile_app,0.34,2,0,0
11,16,60,54.0,-6.0,-7.0,3,2,0.667,1,paper,0.0,0,0,0
93,24,60,44.0,-16.0,-6.0,5,4,0.8,1,mobile_app,0.8,1,0,0
5,39,60,60.0,0.0,1.0,3,2,0.667,1,mobile_app,0.11,5,1,0
76,1,60,67.0,7.0,6.0,2,1,0.5,1,mobile_app,0.01,0,0,0
50,1,90,88.0,-2.0,-2.0,4,3,0.75,1,paper,0.0,6,1,0
106,27,90,90.0,0.0,2.0,4,3,0.75,1,mobile_app,0.13,1,0,0
37,57,60,62.0,2.0,2.0,3,2,0.667,1,paper,0.0,1,0,1
77,1,30,50.0,20.0,-17.0,2,1,0.5,1,mobile_app,1.62,5,1,1
53,47,120,118.0,-2.0,-1.0,4,3,0.75,1,mobile_app,1.12,6,1,0
63,5,30,14.0,-16.0,-6.0,5,4,0.8,1,mobile_app,0.13,1,0,0
113,29,90,89.0,-1.0,-3.0,6,5,0.833,1,mobile_app,0.64,6,1,0
86,26,30,47.0,17.0,3.0,3,2,0.667,1,paper,0.0,5,1,1
50,28,30,20.0,-10.0,-4.0,4,3,0.75,1,mobile_app,0.31,0,0,0
54,5,30,39.0,9.0,-22.0,6,5,0.833,1,mobile_app,0.42,2,0,0
85,45,60,66.0,6.0,-1.0,3,3,1.0,1,paper,0.0,1,0,0
42,17,90,64.0,-26.0,-10.0,4,3,0.75,1,paper,0.0,0,0,0
21,46,60,62.0,2.0,2.0,5,4,0.8,1,mobile_app,0.14,6,1,0
57,39,90,94.0,4.0,4.0,4,3,0.75,1,mobile_app,0.94,5,1,0
9,33,90,88.0,-2.0,-14.0,6,3,0.5,1,mobile_app,0.06,6,1,1
21,19,30,23.0,-7.0,-7.0,3,2,0.667,1,mobile_app,1.15,4,0,0
51,39,30,26.0,-4.0,2.0,4,3,0.75,1,mobile_app,0.63,5,1,0
96,59,90,89.0,-1.0,-4.0,4,3,0.75,1,mobile_app,0.07,4,0,0
94,55,90,89.0,-1.0,2.0,5,3,0.6,1,mobile_app,0.15,0,0,0
32,55,60,58.0,-2.0,3.0,3,2,0.667,1,paper,0.0,1,0,0
51,13,60,56.0,-4.0,-2.0,3,2,0.667,1,mobile_app,0.48,6,1,0
